triple_index,Academic Year,State/District/School,Test Name,Subject,School,Grade,Score Count,Mean Scale Score,Standard Deviation,% Participation,School Code,_x,_x,Charter Y/N,_x,Physical Address,City,State,Zip Code,Phone,Low grade,High grade,Congressional District,District Setting,Combined Address,Latitude,Longitude,geometry,COUNTY CODE,COUNTY NAME,DISTRICT CODE,DISTRICT NAME	,SCHOOL NAME,K-12 COUNT,FREE LUNCH,REDUCED LUNCH,PAID LUNCH,FREE AND REDUCED COUNT,% FREE,% REDUCED,% FREE AND REDUCED,FRL % RANGE,PK-12 Pupil Membership,SPED Count,SPED Pct,EL Count,EL Pct,Homeless Count,Homeless Pct,Gifted and Talented Count,GT Pct,Online Count,Online Pct,Section 504 Count,Section 504 Pct,Immigrant Count,Immigrant Pct,Migrant Count,Migrant Pct,_x,_x,Distr Code,Distr Name,_x,Pre-K,Half-Day K,Full-Day K,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,_x,School Year,_x,_x,2019-2020 Students Counted,Total Days in Session Reported,Attendance Rate*,Truancy Rate** ,Total Days Attended for all Students,Total Student Days Excused Absence for all Students,Total Student Days Unexcused Absence for all Students,Total Days Possible Attendance for all Students,County Code,County Name,School Name,Teacher FTE,Pupil/Teacher FTE Ratio,District Code,District,Total FTE,Average Salary,Total FTE.1,Average Salary.1,Total FTE.2,Average Salary.2,num_from_RORCO,Capacity,is_RORCO,nearby_students,is_rural
2015-16_Grade 09_8260,2015-16,VALLEY RE-1 (1828): STERLING HIGH SCHOOL (8260),CMAS - English Language Arts and Math,English Language Arts,VALLEY RE-1 (1828): STERLING HIGH SCHOOL (8260),Grade 09,144,742.236111111111,28.816755545262,0.974358974358,8260,1828,Valley RE-1,N,Sterling High School,407 W  BROADWAY ST,STERLING,CO,80751,9705222944.0,90,120,4,Outlying City,"407 W  BROADWAY ST, STERLING, CO",40.634423,-103.2173918,POINT (-11490107.496185811 4958567.766517298),38,LOGAN,1828,Valley RE-1,Sterling High School,433,158,45,230,203,0.365,0.104,0.469,25%-50%,433,56,0.129,16,0.037,14,0.032,28,0.065,33,0.076,9,0.021,0,0.0,0,0.0,38,LOGAN,1828,Valley RE-1,Sterling High School,0,0,0,0,0,0,0,0,0,0,0,118,125,93,97,433,2019-2020,1828,Valley RE-1,508,112,0.915,0.022,47028.9,3215.1,1144.3,51387.0,38,LOGAN,Sterling High School,25.9,17:1,1828,Valley RE-1,0.0,0,100.0172,42662,100.0172,42662,13.0,118,0,5054,1
2016-17_Grade 09_8260,2016-17,VALLEY RE-1 (1828): STERLING HIGH SCHOOL (8260),CMAS - English Language Arts and Math,English Language Arts,VALLEY RE-1 (1828): STERLING HIGH SCHOOL (8260),Grade 09,108,736.388888888889,25.508229690267,0.991525423728,8260,1828,Valley RE-1,N,Sterling High School,407 W  BROADWAY ST,STERLING,CO,80751,9705222944.0,90,120,4,Outlying City,"407 W  BROADWAY ST, STERLING, CO",40.634423,-103.2173918,POINT (-11490107.496185811 4958567.766517298),38,LOGAN,1828,Valley RE-1,Sterling High School,433,158,45,230,203,0.365,0.104,0.469,25%-50%,433,56,0.129,16,0.037,14,0.032,28,0.065,33,0.076,9,0.021,0,0.0,0,0.0,38,LOGAN,1828,Valley RE-1,Sterling High School,0,0,0,0,0,0,0,0,0,0,0,118,125,93,97,433,2019-2020,1828,Valley RE-1,508,112,0.915,0.022,47028.9,3215.1,1144.3,51387.0,38,LOGAN,Sterling High School,25.9,17:1,1828,Valley RE-1,0.0,0,100.0172,42662,100.0172,42662,20.0,118,0,5054,1
2014-15_Grade 06_8256,2014-15,VALLEY RE-1 (1828): STERLING MIDDLE SCHOOL (8256),CMAS - English Language Arts and Math,English Language Arts,VALLEY RE-1 (1828): STERLING MIDDLE SCHOOL (8256),Grade 06,150,726.473333333333,24.327932041275,0.943396226415,8256,1828,Valley RE-1,N,Sterling Middle School,1177 PAWNEE AVE,STERLING,CO,80751,9705221041.0,60,80,4,Outlying City,"1177 PAWNEE AVE, STERLING, CO",40.6388129,-103.2192813,POINT (-11490317.834363665 4959211.738393819),38,LOGAN,1828,Valley RE-1,Sterling Middle School,399,195,42,162,237,0.489,0.105,0.594,50%-75%,399,64,0.16,27,0.068,9,0.023,10,0.025,17,0.043,4,0.01,0,0.0,6,0.015,38,LOGAN,1828,Valley RE-1,Sterling Middle School,0,0,0,0,0,0,0,0,141,122,136,0,0,0,0,399,2019-2020,1828,Valley RE-1,463,112,0.932,0.008,46011.6,2951.3,413.1,49376.0,38,LOGAN,Sterling Middle School,17.2,23:1,1828,Valley RE-1,0.0,0,100.0172,42662,100.0172,42662,74.4,141,0,5054,1
2014-15_Grade 07_8256,2014-15,VALLEY RE-1 (1828): STERLING MIDDLE SCHOOL (8256),CMAS - English Language Arts and Math,English Language Arts,,Grade 07,109,731.522935779817,26.226787384019,0.923728813559,8256,1828,Valley RE-1,N,Sterling Middle School,1177 PAWNEE AVE,STERLING,CO,80751,9705221041.0,60,80,4,Outlying City,"1177 PAWNEE AVE, STERLING, CO",40.6388129,-103.2192813,POINT (-11490317.834363665 4959211.738393819),38,LOGAN,1828,Valley RE-1,Sterling Middle School,399,195,42,162,237,0.489,0.105,0.594,50%-75%,399,64,0.16,27,0.068,9,0.023,10,0.025,17,0.043,4,0.01,0,0.0,6,0.015,38,LOGAN,1828,Valley RE-1,Sterling Middle School,0,0,0,0,0,0,0,0,141,122,136,0,0,0,0,399,2019-2020,1828,Valley RE-1,463,112,0.932,0.008,46011.6,2951.3,413.1,49376.0,38,LOGAN,Sterling Middle School,17.2,23:1,1828,Valley RE-1,0.0,0,100.0172,42662,100.0172,42662,20.0,122,0,5054,1
2014-15_Grade 08_8256,2014-15,VALLEY RE-1 (1828): STERLING MIDDLE SCHOOL (8256),CMAS - English Language Arts and Math,English Language Arts,,Grade 08,138,728.144927536232,28.883746528079,0.890322580645,8256,1828,Valley RE-1,N,Sterling Middle School,1177 PAWNEE AVE,STERLING,CO,80751,9705221041.0,60,80,4,Outlying City,"1177 PAWNEE AVE, STERLING, CO",40.6388129,-103.2192813,POINT (-11490317.834363665 4959211.738393819),38,LOGAN,1828,Valley RE-1,Sterling Middle School,399,195,42,162,237,0.489,0.105,0.594,50%-75%,399,64,0.16,27,0.068,9,0.023,10,0.025,17,0.043,4,0.01,0,0.0,6,0.015,38,LOGAN,1828,Valley RE-1,Sterling Middle School,0,0,0,0,0,0,0,0,141,122,136,0,0,0,0,399,2019-2020,1828,Valley RE-1,463,112,0.932,0.008,46011.6,2951.3,413.1,49376.0,38,LOGAN,Sterling Middle School,17.2,23:1,1828,Valley RE-1,0.0,0,100.0172,42662,100.0172,42662,13.0,136,0,5054,1
2015-16_Grade 06_8256,2015-16,VALLEY RE-1 (1828): STERLING MIDDLE SCHOOL (8256),CMAS - English Language Arts and Math,English Language Arts,VALLEY RE-1 (1828): STERLING MIDDLE SCHOOL (8256),Grade 06,132,733.810606060606,24.994390996967,0.944827586206,8256,1828,Valley RE-1,N,Sterling Middle School,1177 PAWNEE AVE,STERLING,CO,80751,9705221041.0,60,80,4,Outlying City,"1177 PAWNEE AVE, STERLING, CO",40.6388129,-103.2192813,POINT (-11490317.834363665 4959211.738393819),38,LOGAN,1828,Valley RE-1,Sterling Middle School,399,195,42,162,237,0.489,0.105,0.594,50%-75%,399,64,0.16,27,0.068,9,0.023,10,0.025,17,0.043,4,0.01,0,0.0,6,0.015,38,LOGAN,1828,Valley RE-1,Sterling Middle School,0,0,0,0,0,0,0,0,141,122,136,0,0,0,0,399,2019-2020,1828,Valley RE-1,463,112,0.932,0.008,46011.6,2951.3,413.1,49376.0,38,LOGAN,Sterling Middle School,17.2,23:1,1828,Valley RE-1,0.0,0,100.0172,42662,100.0172,42662,93.4,141,0,5054,1
2015-16_Grade 07_8256,2015-16,VALLEY RE-1 (1828): STERLING MIDDLE SCHOOL (8256),CMAS - English Language Arts and Math,English Language Arts,,Grade 07,147,725.08843537415,26.860860452478,0.974842767295,8256,1828,Valley RE-1,N,Sterling Middle School,1177 PAWNEE AVE,STERLING,CO,80751,9705221041.0,60,80,4,Outlying City,"1177 PAWNEE AVE, STERLING, CO",40.6388129,-103.2192813,POINT (-11490317.834363665 4959211.738393819),38,LOGAN,1828,Valley RE-1,Sterling Middle School,399,195,42,162,237,0.489,0.105,0.594,50%-75%,399,64,0.16,27,0.068,9,0.023,10,0.025,17,0.043,4,0.01,0,0.0,6,0.015,38,LOGAN,1828,Valley RE-1,Sterling Middle School,0,0,0,0,0,0,0,0,141,122,136,0,0,0,0,399,2019-2020,1828,Valley RE-1,463,112,0.932,0.008,46011.6,2951.3,413.1,49376.0,38,LOGAN,Sterling Middle School,17.2,23:1,1828,Valley RE-1,0.0,0,100.0172,42662,100.0172,42662,28.0,122,0,5054,1
2015-16_Grade 08_8256,2015-16,VALLEY RE-1 (1828): STERLING MIDDLE SCHOOL (8256),CMAS - English Language Arts and Math,English Language Arts,,Grade 08,108,731.203703703704,26.317528808818,0.965811965811,8256,1828,Valley RE-1,N,Sterling Middle School,1177 PAWNEE AVE,STERLING,CO,80751,9705221041.0,60,80,4,Outlying City,"1177 PAWNEE AVE, STERLING, CO",40.6388129,-103.2192813,POINT (-11490317.834363665 4959211.738393819),38,LOGAN,1828,Valley RE-1,Sterling Middle School,399,195,42,162,237,0.489,0.105,0.594,50%-75%,399,64,0.16,27,0.068,9,0.023,10,0.025,17,0.043,4,0.01,0,0.0,6,0.015,38,LOGAN,1828,Valley RE-1,Sterling Middle School,0,0,0,0,0,0,0,0,141,122,136,0,0,0,0,399,2019-2020,1828,Valley RE-1,463,112,0.932,0.008,46011.6,2951.3,413.1,49376.0,38,LOGAN,Sterling Middle School,17.2,23:1,1828,Valley RE-1,0.0,0,100.0172,42662,100.0172,42662,20.0,136,0,5054,1
2016-17_Grade 06_8256,2016-17,VALLEY RE-1 (1828): STERLING MIDDLE SCHOOL (8256),CMAS - English Language Arts and Math,English Language Arts,VALLEY RE-1 (1828): STERLING MIDDLE SCHOOL (8256),Grade 06,138,744.521739130435,25.816369330727,0.993333333333,8256,1828,Valley RE-1,N,Sterling Middle School,1177 PAWNEE AVE,STERLING,CO,80751,9705221041.0,60,80,4,Outlying City,"1177 PAWNEE AVE, STERLING, CO",40.6388129,-103.2192813,POINT (-11490317.834363665 4959211.738393819),38,LOGAN,1828,Valley RE-1,Sterling Middle School,399,195,42,162,237,0.489,0.105,0.594,50%-75%,399,64,0.16,27,0.068,9,0.023,10,0.025,17,0.043,4,0.01,0,0.0,6,0.015,38,LOGAN,1828,Valley RE-1,Sterling Middle School,0,0,0,0,0,0,0,0,141,122,136,0,0,0,0,399,2019-2020,1828,Valley RE-1,463,112,0.932,0.008,46011.6,2951.3,413.1,49376.0,38,LOGAN,Sterling Middle School,17.2,23:1,1828,Valley RE-1,0.0,0,100.0172,42662,100.0172,42662,42.0,141,0,5054,1
2016-17_Grade 07_8256,2016-17,VALLEY RE-1 (1828): STERLING MIDDLE SCHOOL (8256),CMAS - English Language Arts and Math,English Language Arts,,Grade 07,132,754.727272727273,34.469167749303,0.992700729927,8256,1828,Valley RE-1,N,Sterling Middle School,1177 PAWNEE AVE,STERLING,CO,80751,9705221041.0,60,80,4,Outlying City,"1177 PAWNEE AVE, STERLING, CO",40.6388129,-103.2192813,POINT (-11490317.834363665 4959211.738393819),38,LOGAN,1828,Valley RE-1,Sterling Middle School,399,195,42,162,237,0.489,0.105,0.594,50%-75%,399,64,0.16,27,0.068,9,0.023,10,0.025,17,0.043,4,0.01,0,0.0,6,0.015,38,LOGAN,1828,Valley RE-1,Sterling Middle School,0,0,0,0,0,0,0,0,141,122,136,0,0,0,0,399,2019-2020,1828,Valley RE-1,463,112,0.932,0.008,46011.6,2951.3,413.1,49376.0,38,LOGAN,Sterling Middle School,17.2,23:1,1828,Valley RE-1,0.0,0,100.0172,42662,100.0172,42662,33.0,122,0,5054,1
2016-17_Grade 08_8256,2016-17,VALLEY RE-1 (1828): STERLING MIDDLE SCHOOL (8256),CMAS - English Language Arts and Math,English Language Arts,,Grade 08,137,739.839416058394,30.063225918016,0.986394557823,8256,1828,Valley RE-1,N,Sterling Middle School,1177 PAWNEE AVE,STERLING,CO,80751,9705221041.0,60,80,4,Outlying City,"1177 PAWNEE AVE, STERLING, CO",40.6388129,-103.2192813,POINT (-11490317.834363665 4959211.738393819),38,LOGAN,1828,Valley RE-1,Sterling Middle School,399,195,42,162,237,0.489,0.105,0.594,50%-75%,399,64,0.16,27,0.068,9,0.023,10,0.025,17,0.043,4,0.01,0,0.0,6,0.015,38,LOGAN,1828,Valley RE-1,Sterling Middle School,0,0,0,0,0,0,0,0,141,122,136,0,0,0,0,399,2019-2020,1828,Valley RE-1,463,112,0.932,0.008,46011.6,2951.3,413.1,49376.0,38,LOGAN,Sterling Middle School,17.2,23:1,1828,Valley RE-1,0.0,0,100.0172,42662,100.0172,42662,28.0,136,0,5054,1
2017-18_Grade 06_8256,2017-18,VALLEY RE-1 (1828): STERLING MIDDLE SCHOOL (8256),CMAS - English Language Arts and Math,English Language Arts,VALLEY RE-1 (1828): STERLING MIDDLE SCHOOL (8256),Grade 06,124,743.532258064516,28.235489253708,0.935714285714,8256,1828,Valley RE-1,N,Sterling Middle School,1177 PAWNEE AVE,STERLING,CO,80751,9705221041.0,60,80,4,Outlying City,"1177 PAWNEE AVE, STERLING, CO",40.6388129,-103.2192813,POINT (-11490317.834363665 4959211.738393819),38,LOGAN,1828,Valley RE-1,Sterling Middle School,399,195,42,162,237,0.489,0.105,0.594,50%-75%,399,64,0.16,27,0.068,9,0.023,10,0.025,17,0.043,4,0.01,0,0.0,6,0.015,38,LOGAN,1828,Valley RE-1,Sterling Middle School,0,0,0,0,0,0,0,0,141,122,136,0,0,0,0,399,2019-2020,1828,Valley RE-1,463,112,0.932,0.008,46011.6,2951.3,413.1,49376.0,38,LOGAN,Sterling Middle School,17.2,23:1,1828,Valley RE-1,0.0,0,100.0172,42662,100.0172,42662,36.0,141,0,5054,1
2017-18_Grade 07_8256,2017-18,VALLEY RE-1 (1828): STERLING MIDDLE SCHOOL (8256),CMAS - English Language Arts and Math,English Language Arts,,Grade 07,131,753.114503816794,34.324837659176,0.965034965034,8256,1828,Valley RE-1,N,Sterling Middle School,1177 PAWNEE AVE,STERLING,CO,80751,9705221041.0,60,80,4,Outlying City,"1177 PAWNEE AVE, STERLING, CO",40.6388129,-103.2192813,POINT (-11490317.834363665 4959211.738393819),38,LOGAN,1828,Valley RE-1,Sterling Middle School,399,195,42,162,237,0.489,0.105,0.594,50%-75%,399,64,0.16,27,0.068,9,0.023,10,0.025,17,0.043,4,0.01,0,0.0,6,0.015,38,LOGAN,1828,Valley RE-1,Sterling Middle School,0,0,0,0,0,0,0,0,141,122,136,0,0,0,0,399,2019-2020,1828,Valley RE-1,463,112,0.932,0.008,46011.6,2951.3,413.1,49376.0,38,LOGAN,Sterling Middle School,17.2,23:1,1828,Valley RE-1,0.0,0,100.0172,42662,100.0172,42662,42.0,122,0,5054,1
2017-18_Grade 08_8256,2017-18,VALLEY RE-1 (1828): STERLING MIDDLE SCHOOL (8256),CMAS - English Language Arts and Math,English Language Arts,,Grade 08,129,752.240310077519,28.888734610624,0.944444444444,8256,1828,Valley RE-1,N,Sterling Middle School,1177 PAWNEE AVE,STERLING,CO,80751,9705221041.0,60,80,4,Outlying City,"1177 PAWNEE AVE, STERLING, CO",40.6388129,-103.2192813,POINT (-11490317.834363665 4959211.738393819),38,LOGAN,1828,Valley RE-1,Sterling Middle School,399,195,42,162,237,0.489,0.105,0.594,50%-75%,399,64,0.16,27,0.068,9,0.023,10,0.025,17,0.043,4,0.01,0,0.0,6,0.015,38,LOGAN,1828,Valley RE-1,Sterling Middle School,0,0,0,0,0,0,0,0,141,122,136,0,0,0,0,399,2019-2020,1828,Valley RE-1,463,112,0.932,0.008,46011.6,2951.3,413.1,49376.0,38,LOGAN,Sterling Middle School,17.2,23:1,1828,Valley RE-1,0.0,0,100.0172,42662,100.0172,42662,33.0,136,0,5054,1
2018-19_Grade 06_8256,2018-19,VALLEY RE-1 (1828): STERLING MIDDLE SCHOOL (8256),CMAS - English Language Arts and Math,English Language Arts,VALLEY RE-1 (1828): STERLING MIDDLE SCHOOL (8256),Grade 06,143,744.615384615385,27.971293905959,1,8256,1828,Valley RE-1,N,Sterling Middle School,1177 PAWNEE AVE,STERLING,CO,80751,9705221041.0,60,80,4,Outlying City,"1177 PAWNEE AVE, STERLING, CO",40.6388129,-103.2192813,POINT (-11490317.834363665 4959211.738393819),38,LOGAN,1828,Valley RE-1,Sterling Middle School,399,195,42,162,237,0.489,0.105,0.594,50%-75%,399,64,0.16,27,0.068,9,0.023,10,0.025,17,0.043,4,0.01,0,0.0,6,0.015,38,LOGAN,1828,Valley RE-1,Sterling Middle School,0,0,0,0,0,0,0,0,141,122,136,0,0,0,0,399,2019-2020,1828,Valley RE-1,463,112,0.932,0.008,46011.6,2951.3,413.1,49376.0,38,LOGAN,Sterling Middle School,17.2,23:1,1828,Valley RE-1,0.0,0,100.0172,42662,100.0172,42662,45.0,141,0,5054,1
2018-19_Grade 07_8256,2018-19,VALLEY RE-1 (1828): STERLING MIDDLE SCHOOL (8256),CMAS - English Language Arts and Math,English Language Arts,,Grade 07,127,750.842519685039,36.402386367975,0.978102189781,8256,1828,Valley RE-1,N,Sterling Middle School,1177 PAWNEE AVE,STERLING,CO,80751,9705221041.0,60,80,4,Outlying City,"1177 PAWNEE AVE, STERLING, CO",40.6388129,-103.2192813,POINT (-11490317.834363665 4959211.738393819),38,LOGAN,1828,Valley RE-1,Sterling Middle School,399,195,42,162,237,0.489,0.105,0.594,50%-75%,399,64,0.16,27,0.068,9,0.023,10,0.025,17,0.043,4,0.01,0,0.0,6,0.015,38,LOGAN,1828,Valley RE-1,Sterling Middle School,0,0,0,0,0,0,0,0,141,122,136,0,0,0,0,399,2019-2020,1828,Valley RE-1,463,112,0.932,0.008,46011.6,2951.3,413.1,49376.0,38,LOGAN,Sterling Middle School,17.2,23:1,1828,Valley RE-1,0.0,0,100.0172,42662,100.0172,42662,36.0,122,0,5054,1
2018-19_Grade 08_8256,2018-19,VALLEY RE-1 (1828): STERLING MIDDLE SCHOOL (8256),CMAS - English Language Arts and Math,English Language Arts,,Grade 08,126,749.746031746032,39.595542477998,0.958041958041,8256,1828,Valley RE-1,N,Sterling Middle School,1177 PAWNEE AVE,STERLING,CO,80751,9705221041.0,60,80,4,Outlying City,"1177 PAWNEE AVE, STERLING, CO",40.6388129,-103.2192813,POINT (-11490317.834363665 4959211.738393819),38,LOGAN,1828,Valley RE-1,Sterling Middle School,399,195,42,162,237,0.489,0.105,0.594,50%-75%,399,64,0.16,27,0.068,9,0.023,10,0.025,17,0.043,4,0.01,0,0.0,6,0.015,38,LOGAN,1828,Valley RE-1,Sterling Middle School,0,0,0,0,0,0,0,0,141,122,136,0,0,0,0,399,2019-2020,1828,Valley RE-1,463,112,0.932,0.008,46011.6,2951.3,413.1,49376.0,38,LOGAN,Sterling Middle School,17.2,23:1,1828,Valley RE-1,0.0,0,100.0172,42662,100.0172,42662,42.0,136,0,5054,1
2014-15_Grade 03_1299,2014-15,WELD COUNTY SCHOOL DISTRICT RE-3J (3090): CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL (1299),CMAS - English Language Arts and Math,English Language Arts,WELD COUNTY SCHOOL DISTRICT RE-3J (3090): CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL (1299),Grade 03,30,739.233333333333,38.319602738324,0.9,1299,3090,Weld County School District RE-3J,Y,Cardinal Community Academy Charter School,3101 WCR 65,KEENESBURG,CO,80643,3037329312.0,6,80,4,Remote,"3101 WCR 65, KEENESBURG, CO",40.1083158,-104.5199585,POINT (-11635108.557954086 4881694.943211535),62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,176,10,7,159,17,0.057,0.04,0.097,0% - 25%,176,15,0.085,0,0.0,0,0.0,0,0.0,0,0.0,10,0.057,0,0.0,0,0.0,62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,0,0,19,19,20,20,20,20,20,18,20,0,0,0,0,176,2019-2020,3090,Weld County School District RE-3J,190,145,0.96,0.003,25867.3,992.1,84.7,26944.0,62,WELD,Cardinal Community Academy Charter School,10.1,17:1,3090,Weld County School District RE-3J,10.0701,50262,169.6852,56048,179.7553,55724,0.0,20,0,5037,1
2014-15_Grade 04_1299,2014-15,WELD COUNTY SCHOOL DISTRICT RE-3J (3090): CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL (1299),CMAS - English Language Arts and Math,English Language Arts,,Grade 04,29,736.724137931035,28.787269696025,0.921052631578,1299,3090,Weld County School District RE-3J,Y,Cardinal Community Academy Charter School,3101 WCR 65,KEENESBURG,CO,80643,3037329312.0,6,80,4,Remote,"3101 WCR 65, KEENESBURG, CO",40.1083158,-104.5199585,POINT (-11635108.557954086 4881694.943211535),62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,176,10,7,159,17,0.057,0.04,0.097,0% - 25%,176,15,0.085,0,0.0,0,0.0,0,0.0,0,0.0,10,0.057,0,0.0,0,0.0,62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,0,0,19,19,20,20,20,20,20,18,20,0,0,0,0,176,2019-2020,3090,Weld County School District RE-3J,190,145,0.96,0.003,25867.3,992.1,84.7,26944.0,62,WELD,Cardinal Community Academy Charter School,10.1,17:1,3090,Weld County School District RE-3J,10.0701,50262,169.6852,56048,179.7553,55724,0.0,20,0,5037,1
2014-15_Grade 05_1299,2014-15,WELD COUNTY SCHOOL DISTRICT RE-3J (3090): CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL (1299),CMAS - English Language Arts and Math,English Language Arts,,Grade 05,24,738.416666666667,31.509717847682,0.848484848484,1299,3090,Weld County School District RE-3J,Y,Cardinal Community Academy Charter School,3101 WCR 65,KEENESBURG,CO,80643,3037329312.0,6,80,4,Remote,"3101 WCR 65, KEENESBURG, CO",40.1083158,-104.5199585,POINT (-11635108.557954086 4881694.943211535),62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,176,10,7,159,17,0.057,0.04,0.097,0% - 25%,176,15,0.085,0,0.0,0,0.0,0,0.0,0,0.0,10,0.057,0,0.0,0,0.0,62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,0,0,19,19,20,20,20,20,20,18,20,0,0,0,0,176,2019-2020,3090,Weld County School District RE-3J,190,145,0.96,0.003,25867.3,992.1,84.7,26944.0,62,WELD,Cardinal Community Academy Charter School,10.1,17:1,3090,Weld County School District RE-3J,10.0701,50262,169.6852,56048,179.7553,55724,0.0,20,0,5037,1
2014-15_Grade 06_1299,2014-15,WELD COUNTY SCHOOL DISTRICT RE-3J (3090): CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL (1299),CMAS - English Language Arts and Math,English Language Arts,,Grade 06,20,731.7,24.270623352001,0.911764705882,1299,3090,Weld County School District RE-3J,Y,Cardinal Community Academy Charter School,3101 WCR 65,KEENESBURG,CO,80643,3037329312.0,6,80,4,Remote,"3101 WCR 65, KEENESBURG, CO",40.1083158,-104.5199585,POINT (-11635108.557954086 4881694.943211535),62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,176,10,7,159,17,0.057,0.04,0.097,0% - 25%,176,15,0.085,0,0.0,0,0.0,0,0.0,0,0.0,10,0.057,0,0.0,0,0.0,62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,0,0,19,19,20,20,20,20,20,18,20,0,0,0,0,176,2019-2020,3090,Weld County School District RE-3J,190,145,0.96,0.003,25867.3,992.1,84.7,26944.0,62,WELD,Cardinal Community Academy Charter School,10.1,17:1,3090,Weld County School District RE-3J,10.0701,50262,169.6852,56048,179.7553,55724,0.0,20,0,5037,1
2015-16_Grade 03_1299,2015-16,WELD COUNTY SCHOOL DISTRICT RE-3J (3090): CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL (1299),CMAS - English Language Arts and Math,English Language Arts,WELD COUNTY SCHOOL DISTRICT RE-3J (3090): CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL (1299),Grade 03,16,750.3125,26.854468901842,0.8,1299,3090,Weld County School District RE-3J,Y,Cardinal Community Academy Charter School,3101 WCR 65,KEENESBURG,CO,80643,3037329312.0,6,80,4,Remote,"3101 WCR 65, KEENESBURG, CO",40.1083158,-104.5199585,POINT (-11635108.557954086 4881694.943211535),62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,176,10,7,159,17,0.057,0.04,0.097,0% - 25%,176,15,0.085,0,0.0,0,0.0,0,0.0,0,0.0,10,0.057,0,0.0,0,0.0,62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,0,0,19,19,20,20,20,20,20,18,20,0,0,0,0,176,2019-2020,3090,Weld County School District RE-3J,190,145,0.96,0.003,25867.3,992.1,84.7,26944.0,62,WELD,Cardinal Community Academy Charter School,10.1,17:1,3090,Weld County School District RE-3J,10.0701,50262,169.6852,56048,179.7553,55724,0.0,20,0,5037,1
2015-16_Grade 04_1299,2015-16,WELD COUNTY SCHOOL DISTRICT RE-3J (3090): CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL (1299),CMAS - English Language Arts and Math,English Language Arts,,Grade 04,17,742,27.241971294309,0.85,1299,3090,Weld County School District RE-3J,Y,Cardinal Community Academy Charter School,3101 WCR 65,KEENESBURG,CO,80643,3037329312.0,6,80,4,Remote,"3101 WCR 65, KEENESBURG, CO",40.1083158,-104.5199585,POINT (-11635108.557954086 4881694.943211535),62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,176,10,7,159,17,0.057,0.04,0.097,0% - 25%,176,15,0.085,0,0.0,0,0.0,0,0.0,0,0.0,10,0.057,0,0.0,0,0.0,62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,0,0,19,19,20,20,20,20,20,18,20,0,0,0,0,176,2019-2020,3090,Weld County School District RE-3J,190,145,0.96,0.003,25867.3,992.1,84.7,26944.0,62,WELD,Cardinal Community Academy Charter School,10.1,17:1,3090,Weld County School District RE-3J,10.0701,50262,169.6852,56048,179.7553,55724,0.0,20,0,5037,1
2015-16_Grade 05_1299,2015-16,WELD COUNTY SCHOOL DISTRICT RE-3J (3090): CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL (1299),CMAS - English Language Arts and Math,English Language Arts,,Grade 05,18,755.333333333333,24.530892887996,0.9,1299,3090,Weld County School District RE-3J,Y,Cardinal Community Academy Charter School,3101 WCR 65,KEENESBURG,CO,80643,3037329312.0,6,80,4,Remote,"3101 WCR 65, KEENESBURG, CO",40.1083158,-104.5199585,POINT (-11635108.557954086 4881694.943211535),62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,176,10,7,159,17,0.057,0.04,0.097,0% - 25%,176,15,0.085,0,0.0,0,0.0,0,0.0,0,0.0,10,0.057,0,0.0,0,0.0,62,WELD,3090,Weld County School District RE-3J,Cardinal Community Academy Charter School,0,0,19,19,20,20,20,20,20,18,20,0,0,0,0,176,2019-2020,3090,Weld County School District RE-3J,190,145,0.96,0.003,25867.3,992.1,84.7,26944.0,62,WELD,Cardinal Community Academy Charter School,10.1,17:1,3090,Weld County School District RE-3J,10.0701,50262,169.6852,56048,179.7553,55724,0.0,20,0,5037,1
