District Code,District Name,School Code,Charter Y/N,School Name,Physical Address,City,State,Zip Code,Phone,Low grade,High grade,Congressional District,District Setting
2190,West End RE-2,6436,N,Nucla High School,225 WEST 4TH STREET,NUCLA,CO,81424,9708647350,090,120,3,Remote
2190,West End RE-2,6307,N,Nucla Middle School,225 WEST 4TH AVENUE,NUCLA,CO,81424,9708647350,070,080,3,Remote
2395,Brush RE-2(J),1438,N,Beaver Valley Elementary School,420 GLACIER AVENUE,BRUSH,CO,80723,9708424794,030,050,4,Outlying Town
2395,Brush RE-2(J),1096,N,Brush High School,1600 MILL STREET,BRUSH,CO,80723,9708425171,090,120,4,Outlying Town
2395,Brush RE-2(J),1094,N,Brush Middle School,1600 MILL STREET,BRUSH,CO,80723,9708425035,060,080,4,Outlying Town
2395,Brush RE-2(J),8832,N,Thomson Primary School,422 RAY STREET,BRUSH,CO,80723,9708425139,004,020,4,Outlying Town
2405,Fort Morgan Re-3,1009,N,Baker Elementary School,300 LAKE STREET,FORT MORGAN,CO,80701,9703706113,010,050,4,Outlying City
2405,Fort Morgan Re-3,1850,N,Columbine Elementary School,815 WEST STREET,FORT MORGAN,CO,80701,9708677418,010,050,4,Outlying City
2405,Fort Morgan Re-3,3078,N,Fort Morgan High School,709 EAST RIVERVIEW AVENUE,FORT MORGAN,CO,80701,9708675648,090,120,4,Outlying City
2405,Fort Morgan Re-3,3074,N,Fort Morgan Middle School,605 EDUCATION AVENUE,FORT MORGAN,CO,80701,9708678253,060,080,4,Outlying City
2405,Fort Morgan Re-3,3620,N,Green Acres Elementary School,930 SHERMAN STREET,FORT MORGAN,CO,80701,9708675460,010,050,4,Outlying City
2405,Fort Morgan Re-3,5180,N,Lincoln High School,230 WALNUT STREET,FORT MORGAN,CO,80701,9708672924,090,120,4,Outlying City
2405,Fort Morgan Re-3,6954,N,Pioneer Elementary School,415 SOUTH SPRUCE STREET,FORT MORGAN,CO,80701,9708672080,010,050,4,Outlying City
2405,Fort Morgan Re-3,7856,N,Sherman Early Childhood Center,300 SHERMAN STREET,FORT MORGAN,CO,80701,9708672998,004,007,4,Outlying City
2505,Weldon Valley RE-20(J),9352,N,Weldon Valley Elementary School,911 NORTH AVENUE,WELDONA,CO,80653,9706452411,004,060,4,Remote
2505,Weldon Valley RE-20(J),9360,N,Weldon Valley Jr/Sr High School,911 NORTH AVENUE,WELDONA,CO,80653,9706452411,070,120,4,Remote
2515,Wiggins RE-50(J),9576,N,Wiggins Elementary School,415 MAIN STREET,WIGGINS,CO,80654,9704837784,040,060,4,Remote
2515,Wiggins RE-50(J),9582,N,Wiggins High School,201 TIGER WAY,WIGGINS,CO,80654,9704837761,090,120,4,Remote
2515,Wiggins RE-50(J),9263,N,Wiggins Middle School,201 TIGER WAY,WIGGINS,CO,80654,9704837761,070,080,4,Remote
2515,Wiggins RE-50(J),9575,N,Wiggins Primary School ,415 MAIN ST.,WIGGINS,CO,80654,9704837762,004,030,4,Remote
2520,East Otero R-1,4841,N,La Junta Intermediate School,901 SMITHLAND AVE.,LA JUNTA,CO,81050,7193849151,030,060,3,Outlying City
2520,East Otero R-1,5015,N,La Junta Jr/Sr High School,1817 SMITHLAND AVE,LA JUNTA,CO,81050,7193844467,070,120,3,Outlying City
2520,East Otero R-1,4843,N,La Junta Primary School,601 TOPEKA AVENUE,LA JUNTA,CO,81050,7193842991,007,020,3,Outlying City
2520,East Otero R-1,5455,N,Tiger Trades Academy,1401 EAST 6TH STREE,LA JUNTA,CO,81050,7193631504,050,120,3,Outlying City
2530,Rocky Ford R-2,5114,N,Jefferson Intermediate School,901 SOUTH 11TH STREET,ROCKY FORD,CO,81067,7192547669,030,060,3,Outlying Town
2530,Rocky Ford R-2,7442,N,Rocky Ford Junior/Senior High School,100 WEST WASHINGTON,ROCKY FORD,CO,81067,7192547431,070,120,3,Outlying Town
2530,Rocky Ford R-2,9264,N,Washington Primary School,709 SOUTH 11TH STREET,ROCKY FORD,CO,81067,7192547681,004,020,3,Outlying Town
2535,Manzanola 3J,5498,N,Manzanola Elementary School,32475 COUNTY ROAD 11.5,MANZANOLA,CO,81058,7194625578,004,050,3,Remote
2535,Manzanola 3J,5506,N,Manzanola Junior-Senior High School,32475 COUNTY ROAD 11.5,MANZANOLA,CO,81058,7194625528,060,120,3,Remote
2540,Fowler R-4J,0056,N,Fowler Elementary School,601 WEST GRANT,FOWLER,CO,81039,7192634364,006,060,3,Outlying Town
2540,Fowler R-4J,3134,N,Fowler High School,600 WEST GRANT,FOWLER,CO,81039,7192634279,090,120,3,Outlying Town
2540,Fowler R-4J,3130,N,Fowler Junior High School,600 WEST EUGENE AVENUE,FOWLER,CO,81039,7192634224,070,080,3,Outlying Town
2560,Cheraw 31,1546,N,Cheraw School,110 LAKEVIEW AVENUE,CHERAW,CO,81030,7198536655,004,120,3,Remote
2570,Swink 33,8452,N,Swink Elementary School,610 COLUMBIA STREET,SWINK,CO,81077,7193848103,006,060,3,Remote
2570,Swink 33,8456,N,Swink Junior-Senior High School,610 COLUMBIA STREET,SWINK,CO,81077,7193848103,070,120,3,Remote
2580,Ouray R-1,6596,N,Ouray Elementary School,400 7TH AVENUE,OURAY,CO,81427,9703254505,004,040,3,Remote
2580,Ouray R-1,6598,N,Ouray Middle School,400 7TH AVENUE,OURAY,CO,81427,9703254505,050,080,3,Remote
2580,Ouray R-1,6600,N,Ouray Senior High School,400 7TH AVENUE,OURAY,CO,81427,9703254505,090,120,3,Remote
2590,Ridgway R-2,7342,N,Ridgway Elementary School,1115 WEST CLINTON STREET,RIDGWAY,CO,81432,9706265468,004,050,3,Remote
2590,Ridgway R-2,7346,N,Ridgway High School,1200 GREEN STREET,RIDGWAY,CO,81432,9706265788,090,120,3,Remote
2590,Ridgway R-2,7344,N,Ridgway Middle School,1200 GREEN STREET,RIDGWAY,CO,81432,9706265788,060,080,3,Remote
2600,Platte Canyon 1,7042,N,Deer Creek Elementary School,1737 CR 43,BAILEY,CO,80421,3038387666,004,050,7,Remote
2600,Platte Canyon 1,7048,N,Fitzsimmons Middle School,57093 US HIGHWAY 285,BAILEY,CO,80421,3038387666,060,080,7,Remote
2600,Platte Canyon 1,7046,N,Platte Canyon High School,57243 US HIGHWAY 285,BAILEY,CO,80421,3038387666,090,120,7,Remote
2610,Park County RE-2,8114,N,Edith Teter Elementary School,640 HATHAWAY STREET,FAIRPLAY,CO,80440,7198362949,004,050,7,Remote
2610,Park County RE-2,3681,Y,Guffey Charter School,1459 MAIN STREET,GUFFEY,CO,80820,7196892093,004,080,7,Remote
2610,Park County RE-2,4908,Y,Lake George Charter School,38874 US HWY 24,LAKE GEORGE,CO,80827,7197483911,004,120,7,Remote
2610,Park County RE-2,8118,N,South Park High School,640 HATHAWAY STREET,FAIRPLAY,CO,80440,7198364410,090,120,7,Remote
2610,Park County RE-2,7891,N,South Park Middle School,640 HATHAWAY STREET,FAIRPLAY,CO,80440,7198364406,060,080,7,Remote
2620,Holyoke Re-1J,2686,N,Holyoke Alternative School,545 EAST HALE STREET,HOLYOKE,CO,80734,9708542844,070,120,4,Outlying Town
2620,Holyoke Re-1J,4076,N,Holyoke Elementary School,326 E KELLOGG,HOLYOKE,CO,80734,9708543411,006,060,4,Outlying Town
2620,Holyoke Re-1J,4080,N,Holyoke Senior High School,545 E HALE STREET,HOLYOKE,CO,80734,9708542284,070,120,4,Outlying Town
2630,Haxtun RE-2J,3846,N,Haxtun Elementary School,601 NORTH COLORADO AVENUE,HAXTUN,CO,80731,9707746161,004,060,4,Remote
2630,Haxtun RE-2J,3850,N,Haxtun Jr/Sr High School,201 WEST POWELL STREET,HAXTUN,CO,80731,9707746111,070,120,4,Remote
2640,Aspen 1,0042,Y,Aspen Community Charter School,1199 WOODY CREEK ROAD,WOODY CREEK,CO,81656,9709234080,004,080,3,Outlying Town
2640,Aspen 1,0428,N,Aspen Elementary School,235 HIGH SCHOOL ROAD,ASPEN,CO,81611,9709253760,004,040,3,Outlying Town
2640,Aspen 1,0432,N,Aspen High School,235 HIGH SCHOOL ROAD,ASPEN,CO,81611,9709253760,090,120,3,Outlying Town
2640,Aspen 1,0430,N,Aspen Middle School,235 HIGH SCHOOL ROAD,ASPEN,CO,81611,9709253760,050,080,3,Outlying Town
2640,Aspen 1,0447,N,Aspen Preschool,235 HIGH SCHOOL ROAD,ASPEN,CO,81611,9709253760,002,004,3,Outlying Town
2650,Granada RE-1,3542,N,Granada Elementary School,201 SOUTH HOISINGTON STREET,GRANADA,CO,81041,7197345492,004,060,4,Remote
2650,Granada RE-1,3546,N,Granada Undivided High School,201 SOUTH HOISINGTON STREET,GRANADA,CO,81041,7197345492,070,120,4,Remote
2660,Lamar Re-2,0200,Y,Alta Vista Charter School,8785 CR LL,LAMAR,CO,81052,7193362154,006,060,4,Outlying City
2660,Lamar Re-2,4960,N,Lamar High School,1900 THUNDER DRIVE,LAMAR,CO,81052,7193363488,090,120,4,Outlying City
2660,Lamar Re-2,4956,N,Lamar Middle School,104 WEST PARK,LAMAR,CO,81052,7193367436,060,080,4,Outlying City
2660,Lamar Re-2,5777,N,Melvin Hendrickson Development Center,510 SAVAGE AVENUE,LAMAR,CO,81052,7193362022,004,004,4,Outlying City
2660,Lamar Re-2,6794,N,Parkview Elementary School,1105 PARKVIEW,LAMAR,CO,81052,7193367413,030,050,4,Outlying City
2660,Lamar Re-2,9268,N,Washington Elementary School,510 SOUTH 9TH STREET,LAMAR,CO,81052,7193367764,006,020,4,Outlying City
2670,Holly RE-3,4058,N,Holly School,206 NORTH 3RD STREET,HOLLY,CO,81047,7195376512,004,120,4,Remote
2680,Wiley RE-13 Jt,9604,N,Wiley Elementary School,510 WARD STREET,WILEY,CO,81092,7198294806,004,050,4,Remote
2680,Wiley RE-13 Jt,9608,N,Wiley Junior-Senior High School,510 WARD STREET,WILEY,CO,81092,7198294806,060,120,4,Remote
2690,Pueblo City 60,0738,N,Belmont Elementary School,31 MACNAUGHTON ROAD,PUEBLO,CO,81001,7195497500,004,050,3,Urban-Suburban
2690,Pueblo City 60,0822,N,Bessemer Elementary School,1125 E ROUTT AVENUE,PUEBLO,CO,81004,7195497505,004,050,3,Urban-Suburban
2690,Pueblo City 60,0860,N,Beulah Heights Elementary School,2670 DELPHINIUM STREET,PUEBLO,CO,81005,7195497510,004,050,3,Urban-Suburban
2690,Pueblo City 60,0954,N,Bradford Elementary School,107 SOUTH LA CROSSE AVENUE,PUEBLO,CO,81001,7195497515,004,050,3,Urban-Suburban
2690,Pueblo City 60,1402,N,Centennial High School,2525 MONTVIEW DIRVE,PUEBLO,CO,81008,7195497337,090,120,3,Urban-Suburban
2690,Pueblo City 60,1454,N,Central High School,216 EAST ORMAN AVENUE,PUEBLO,CO,81004,7195497300,090,120,3,Urban-Suburban
2690,Pueblo City 60,1488,Y,Chavez/Huerta K-12 Preparatory Academy,2500 WEST 18TH STREET,PUEBLO,CO,81003,7192951623,006,120,3,Urban-Suburban
2690,Pueblo City 60,1828,N,Columbian Elementary School,1202 BRAGDON AVENUE,PUEBLO,CO,81004,7195497525,004,050,3,Urban-Suburban
2690,Pueblo City 60,2096,N,Corwin International Magnet School,1500 LAKEVIEW AVENUE,PUEBLO,CO,81004,7195497400,040,080,3,Urban-Suburban
2690,Pueblo City 60,7747,N,D60 Online School,1801 HOLLYWOOD DR,PUEBLO,CO,81005,7192255097,050,080,3,Urban-Suburban
2690,Pueblo City 60,2394,N,East High School,9 MAC NEIL ROAD,PUEBLO,CO,81001,7195497222,090,120,3,Urban-Suburban
2690,Pueblo City 60,2438,N,Eva R Baca Elementary School,2800 EAST 17TH STREET,PUEBLO,CO,81001,7195497530,004,050,3,Urban-Suburban
2690,Pueblo City 60,2620,N,Fountain International Magnet School,925 NORTH GLENDALE AVENUE,PUEBLO,CO,81001,7195497535,004,030,3,Urban-Suburban
2690,Pueblo City 60,0756,N,Franklin School of Innovation,1315 HORSESHOE DRIVE,PUEBLO,CO,81001,7195497540,007,050,3,Urban-Suburban
2690,Pueblo City 60,1504,N,Goodnight Elementary School,624 WINDY WAY,PUEBLO,CO,81005,7195497545,004,080,3,Urban-Suburban
2690,Pueblo City 60,3724,N,Haaff Elementary School,15 CHINOOK LANE,PUEBLO,CO,81001,7195497550,004,050,3,Urban-Suburban
2690,Pueblo City 60,3924,N,Heritage Elementary School,625 BROWN AVENUE,PUEBLO,CO,81004,7195497575,004,050,3,Urban-Suburban
2690,Pueblo City 60,3976,N,Highland Park Elementary School,2701 VINEWOOD LANE,PUEBLO,CO,81005,7195497560,004,050,3,Urban-Suburban
2690,Pueblo City 60,4302,N,Irving Elementary School,1629 WEST 21ST,PUEBLO,CO,81003,7195497570,004,050,3,Urban-Suburban
2690,Pueblo City 60,5916,N,Minnequa Elementary School,1708 EAST ORMAN AVENUE,PUEBLO,CO,81004,7195497580,004,050,3,Urban-Suburban
2690,Pueblo City 60,6132,N,Morton Elementary School,1900 WEST 31ST STREET,PUEBLO,CO,81003,7195497585,004,050,3,Urban-Suburban
2690,Pueblo City 60,7217,N,Nettie S Freed K-8 Expeditionary School ,715 W 20TH STREET,PUEBLO,CO,81003,7195497410,007,060,3,Urban-Suburban
2690,Pueblo City 60,6399,N,Northmoor Preschool,2003 NORTHMOOR TERRACE,PUEBLO,CO,81008,7194233888,004,004,3,Urban-Suburban
2690,Pueblo City 60,6677,N,Paragon Learning Center,3000 LAKEVIEW AVENUE,PUEBLO,CO,81005,7194233570,090,120,3,Urban-Suburban
2690,Pueblo City 60,0364,N,Paragon Preschool,3000 LAKEVIEW AVE,PUEBLO,CO,81005,7192536016,004,004,3,Urban-Suburban
2690,Pueblo City 60,6770,N,Park View Elementary School,1327 EAST 9TH STREET,PUEBLO,CO,81001,7195497590,004,050,3,Urban-Suburban
2690,Pueblo City 60,5048,N,Pueblo Academy of Arts,29 LEHIGH AVENUE,PUEBLO,CO,81005,7195497430,060,080,3,Urban-Suburban
2690,Pueblo City 60,7209,Y,Pueblo Charter School for the Arts & Sciences,1745 ACERO,PUEBLO,CO,81004,7195492737,006,080,3,Urban-Suburban
2690,Pueblo City 60,6775,Y,Pueblo School for Arts & Sciences at Fulton Heights,1331 SANTA ROSA STREET,PUEBLO,CO,81006,7194042680,007,080,3,Urban-Suburban
2690,Pueblo City 60,4376,N,Risley International Academy of Innovation,925 MONUMENT AVENUE,PUEBLO,CO,81001,7195497440,060,080,3,Urban-Suburban
2690,Pueblo City 60,7481,N,Roncalli Stem Academy,4202 HIGHWAY 78,PUEBLO,CO,81005,7195497450,060,080,3,Urban-Suburban
2690,Pueblo City 60,8082,N,South High School,1801 HOLLYWOOD DRIVE,PUEBLO,CO,81005,7195497255,090,120,3,Urban-Suburban
2690,Pueblo City 60,8116,N,South Park Elementary School,3100 HOLLYWOOD,PUEBLO,CO,81005,7195497600,004,050,3,Urban-Suburban
2690,Pueblo City 60,8402,N,Sunset Park Elementary School,110 UNIVERSITY CIRCLE,PUEBLO,CO,81005,7195497610,007,050,3,Urban-Suburban
2690,Pueblo City 60,9188,N,W H Heaton Middle School,6 ADAIR ROAD,PUEBLO,CO,81001,7195497420,060,080,3,Urban-Suburban
2700,Pueblo County 70,5990,N,70 Online,301 LANE 28,PUEBLO,CO,81001,7192956518,007,120,3,Urban-Suburban
2700,Pueblo County 70,0472,N,Avondale Elementary School,213 HIGHWAY 50 EAST,AVONDALE,CO,81022,7199473484,004,050,3,Urban-Suburban
2700,Pueblo County 70,0852,N,Beulah Elementary School,8734 SCHOOLHOUSE LANE,BEULAH,CO,81023,7194853127,006,050,3,Urban-Suburban
2700,Pueblo County 70,0856,N,Beulah Middle School,8734 SCHOOLHOUSE LANE,BEULAH,CO,81023,7194853127,060,080,3,Urban-Suburban
2700,Pueblo County 70,1377,N,Cedar Ridge Elementary School,1266 WEST ORO GRANDE DRIVE,PUEBLO WEST,CO,81007,7195478268,004,050,3,Urban-Suburban
2700,Pueblo County 70,7532,N,Craver Middle School,4850 CROW CUT OFF ROAD,COLORADO CITY,CO,81019,7196763030,060,080,3,Urban-Suburban
2700,Pueblo County 70,0026,N,Desert Sage Elementary School,935 SOUTH PALOMAR DRIVE,PUEBLO WEST,CO,81007,7196478878,004,050,3,Urban-Suburban
2700,Pueblo County 70,7210,N,Liberty Point Elementary School,386 EAST HAHNS PEAK AVENUE,PUEBLO WEST,CO,81007,7195472191,004,050,3,Urban-Suburban
2700,Pueblo County 70,7212,N,Liberty Point International School,484 SOUTH MAHER DRIVE,PUEBLO WEST,CO,81007,7195473752,060,080,3,Urban-Suburban
2700,Pueblo County 70,6354,N,North Mesa Elementary School,28881 GALE ROAD,PUEBLO,CO,81006,7199483303,004,050,3,Urban-Suburban
2700,Pueblo County 70,7086,N,Pleasant View Middle School,23600 EVERETT ROAD,PUEBLO,CO,81006,7195427813,060,080,3,Urban-Suburban
2700,Pueblo County 70,7153,N,Prairie Winds Elementary School,597 E EARL DRIVE,PUEBLO WEST,CO,81007,7196479732,004,050,3,Urban-Suburban
2700,Pueblo County 70,7533,Y,Pueblo Classical Academy,694 E SPALDING AVE,PUEBLO WEST,CO,81007,7194676100,007,120,3,Urban-Suburban
2700,Pueblo County 70,7208,N,Pueblo County High School,1050  35TH LANE,PUEBLO,CO,81006,7199483352,090,120,3,Urban-Suburban
2700,Pueblo County 70,7214,N,Pueblo West High School,661 CAPISTRANO DRIVE,PUEBLO WEST,CO,81007,7195478050,090,120,3,Urban-Suburban
2700,Pueblo County 70,7530,N,Rye Elementary School,8120 HIGHWAY 165 WEST,RYE,CO,81069,7194892272,004,050,3,Urban-Suburban
2700,Pueblo County 70,7534,N,Rye High School,1 HIGH SCHOOL DRIVE,RYE,CO,81069,7194892271,090,120,3,Urban-Suburban
2700,Pueblo County 70,7886,N,Sierra Vista Elementary School,500 SOUTH SPAULDING,PUEBLO WEST,CO,81007,7195472878,004,050,3,Urban-Suburban
2700,Pueblo County 70,0025,N,Sky View Middle School,1047 CAMINO DE BRAVO,PUEBLO WEST,CO,81007,7195471175,060,080,3,Urban-Suburban
2700,Pueblo County 70,8110,N,South Mesa Elementary School,23701 EAST PRESTON ROAD,PUEBLO,CO,81006,7195436444,004,050,3,Urban-Suburban
2700,Pueblo County 70,8420,Y,Swallows Charter Academy,278 SOUTH MCCULLOCH BOULEVARD,PUEBLO WEST,CO,81007,7195471627,006,080,3,Urban-Suburban
2700,Pueblo County 70,7879,Y,Swallows Charter Academy High School,101 CIVIC CENTER DRIVE,PUEBLO WEST,CO,81007,7195471627,090,120,3,Urban-Suburban
2700,Pueblo County 70,8810,Y,The Connect Charter School,104 WEST 7TH,PUEBLO,CO,81003,7195420224,060,080,3,Urban-Suburban
2700,Pueblo County 70,5903,Y,Villa Bella Expeditionary Middle School,2320 RAWLINGS BLVD,PUEBLO,CO,81001,7196211763,060,080,3,Urban-Suburban
2700,Pueblo County 70,9084,Y,Villa Bella Expeditionary School,2390 RAWLINGS BLVD,PUEBLO,CO,81001,7196211763,006,050,3,Urban-Suburban
2700,Pueblo County 70,9130,N,Vineland Elementary School,35777 IRIS ROAD,PUEBLO,CO,81006,7199483331,004,050,3,Urban-Suburban
2700,Pueblo County 70,9134,N,Vineland Middle School,1132 LANE 36,PUEBLO,CO,81006,7199483336,060,080,3,Urban-Suburban
2710,Meeker RE-1,5754,N,Barone Middle School,BOB TUCKER DRIVE,MEEKER,CO,81641,9708789060,060,080,3,Outlying Town
2710,Meeker RE-1,5750,N,Meeker Elementary School,201 UTE ROAD,MEEKER,CO,81641,9708789050,004,050,3,Outlying Town
2710,Meeker RE-1,5762,N,Meeker High School,550 SCHOOL STREET,MEEKER,CO,81641,9708789070,090,120,3,Outlying Town
2720,Rangely RE-4,7268,N,Parkview Elementary School,550 RIVER ROAD,RANGELY,CO,81648,9706752267,004,050,3,Outlying Town
2720,Rangely RE-4,7276,N,Rangely Junior/Senior High School,234 PANTHER WAY,RANGELY,CO,81648,9706752253,060,120,3,Outlying Town
2730,Upper Rio Grande School District C-7,2148,N,Del Norte Elementary School,950 FRENCH STREET,DEL NORTE,CO,81132,7196574030,006,060,3,Outlying Town
2730,Upper Rio Grande School District C-7,2150,N,Del Norte High Jr./Sr. High School,950 FRENCH STREET,DEL NORTE,CO,81132,7196574050,070,120,3,Outlying Town
2740,Monte Vista C-8,6036,N,Bill Metz Elementary School,545 SECOND,MONTE VISTA,CO,81144,7198524041,020,050,3,Outlying Town
2740,Monte Vista C-8,6030,N,Byron Syring Delta Center,345 PROSPECT,MONTE VISTA,CO,81144,7198522212,090,120,3,Outlying Town
2740,Monte Vista C-8,5579,N,Marsh Elementary School,215 LYELL,MONTE VISTA,CO,81144,7198523231,004,010,3,Outlying Town
2740,Monte Vista C-8,6044,N,Monte Vista Middle School,3720 SHERMAN AVENUE,MONTE VISTA,CO,81144,7198525984,060,080,3,Outlying Town
2740,Monte Vista C-8,6520,N,Monte Vista On-Line Academy,345 EAST PROSPECT,MONTE VISTA,CO,81144,7198522212,040,120,3,Outlying Town
2740,Monte Vista C-8,6046,N,Monte Vista Senior High School,295 EAST PROSPECT,MONTE VISTA,CO,81144,7198523586,090,120,3,Outlying Town
2750,Sargent RE-33J,7660,N,Sargent Elementary School,7090 NORTH COUNTY  ROAD 2 EAST,MONTE VISTA,CO,81144,7198524024,006,060,3,Remote
2750,Sargent RE-33J,7668,N,Sargent Junior High School,7090 NORTH COUNTY ROAD 2 EAST,MONTE VISTA,CO,81144,7198524025,070,080,3,Remote
2750,Sargent RE-33J,7664,N,Sargent Senior High School,7090 NORTH COUNTY ROAD 2 EAST,MONTE VISTA,CO,81144,7198524025,090,120,3,Remote
2760,Hayden RE-1,3862,N,Hayden High School,495 WEST JEFFERSON STREET,HAYDEN,CO,81639,9702763761,090,120,2,Outlying Town
2760,Hayden RE-1,3860,N,Hayden Middle School,495 WEST JEFFERSON STREET,HAYDEN,CO,81639,9702763762,060,080,2,Outlying Town
2760,Hayden RE-1,2522,N,Hayden Valley Elementary School,300 BREEZE BASIN BLVD.,HAYDEN,CO,81639,9702763756,004,050,2,Outlying Town
2770,Steamboat Springs RE-2,6363,Y,North Routt Community Charter School,26990 EAGLE LANE,CLARK,CO,80428,9708716062,004,080,2,Outlying City
2770,Steamboat Springs RE-2,6277,N,Sleeping Giant School,40250 GIANT VIEW DRIVE,STEAMBOAT SPRINGS,CO,80487,9708713199,004,080,2,Outlying City
2770,Steamboat Springs RE-2,8208,N,Soda Creek Elementary School,220 PARK AVENUE,STEAMBOAT SPRINGS,CO,80487,9708713399,004,050,2,Outlying City
2770,Steamboat Springs RE-2,8212,N,Steamboat Springs High School,45 EAST MAPLE STREET,STEAMBOAT SPRINGS,CO,80487,9708713699,090,120,2,Outlying City
2770,Steamboat Springs RE-2,8210,N,Steamboat Springs Middle School,39610 AMETHYST DRIVE,STEAMBOAT SPRINGS,CO,80487,9708791058,060,080,2,Outlying City
2770,Steamboat Springs RE-2,8358,N,Strawberry Park Elementary School,39620 AMETHYST DRIVE,STEAMBOAT SPRINGS,CO,80487,9708713499,004,050,2,Outlying City
2770,Steamboat Springs RE-2,9757,N,Yampa Valley High School,325 7TH STREET,STEAMBOAT SPRINGS,CO,80487,9708713196,090,120,2,Outlying City
2780,South Routt RE 3,8050,N,Soroco High School,305 SOUTH GRANT STREET,OAK CREEK,CO,80467,9707362531,090,120,2,Remote
2780,South Routt RE 3,8048,N,Soroco Middle School,305 SOUTH GRANT STREET,OAK CREEK,CO,80467,9707368531,060,080,2,Remote
2780,South Routt RE 3,8119,N,Soroco Preschool at Yampa,26 W 5TH STREET,YAMPA,CO,80483,9708702659,004,004,2,Remote
2780,South Routt RE 3,8120,N,South Routt Elementary School,448 MAIN STREET,YAMPA,CO,80483,9706384558,006,050,2,Remote
2790,Mountain Valley RE 1,6146,N,Mountain Valley School,403 PITKIN AVENUE,SAGUACHE,CO,81149,7196552578,004,120,3,Remote
2800,Moffat 2,2018,Y,Crestone Charter School,330 LIME AVENUE,CRESTONE,CO,81131,7192564907,006,120,3,Remote
2800,Moffat 2,5958,N,Moffat Prek-12 School,501 GARFIELD AVENUE,MOFFAT,CO,81143,7192564710,004,120,3,Remote
2810,Center 26 JT,1420,N,Center High School,550 S. SYLVESTER AVENUE,CENTER,CO,81125,7197542232,090,120,3,Outlying Town
2810,Center 26 JT,1368,N,Center Virtual Academy,550 SOUTH SYLVESTER,CENTER,CO,81125,7197543442,090,120,3,Outlying Town
2810,Center 26 JT,1412,N,Haskin Elementary School,550 S. SYLVESTER AVENUE,CENTER,CO,81125,7197543982,004,050,3,Outlying Town
2810,Center 26 JT,1416,N,Skoglund Middle School,550 S. SYLVESTER AVENUE,CENTER,CO,81125,7197542232,060,080,3,Outlying Town
2810,Center 26 JT,0051,N,The Academic Recovery Center of San Luis Valley,550 S. SYLVESTER AVENUE,CENTER,CO,81125,7197542859,090,120,3,Outlying Town
2820,Silverton 1,7900,N,Silverton Elementary School,1160 SNOWDEN STREET,SILVERTON,CO,81433,9703875543,004,050,3,Remote
2820,Silverton 1,7904,N,Silverton High School,1160 SNOWDEN STREET,SILVERTON,CO,81433,9703875543,090,120,3,Remote
2820,Silverton 1,7902,N,Silverton Middle School,1160 SNOWDEN STREET,SILVERTON,CO,81433,9703875543,060,080,3,Remote
2830,Telluride R-1,8811,N,Telluride Elementary School,447 WEST COLUMBIA AVENUE,TELLURIDE,CO,81435,9703691213,004,020,3,Outlying Town
2830,Telluride R-1,8794,N,Telluride High School,725 WEST COLORADO AVENUE,TELLURIDE,CO,81435,9707284377,090,120,3,Outlying Town
2830,Telluride R-1,8786,N,Telluride Intermediate School,717 W. COLORADO  AVENUE,TELLURIDE,CO,81435,9707286615,030,060,3,Outlying Town
2830,Telluride R-1,8790,N,Telluride Middle School,721 WEST COLORADO AVENUE,TELLURIDE,CO,81435,9703694719,070,080,3,Outlying Town
2840,Norwood R-2J,6422,N,Norwood Public Schools,1225 WEST SUMMIT STREET,NORWOOD,CO,81423,9703274336,004,120,3,Remote
2862,Julesburg Re-1,4369,N,Destinations Career Academy of Colorado,"8601 TURNPIKE DR., SUITE 100",WESTMINSTER,CO,80031,3031286266,040,120,8,Outlying Town
2862,Julesburg Re-1,4488,N,Julesburg Elementary School,525 SPRUCE STREET,JULESBURG,CO,80737,9704743319,004,060,4,Outlying Town
2862,Julesburg Re-1,4492,N,Julesburg High School,102 WEST 6TH STREET,JULESBURG,CO,80737,9704743364,070,120,4,Outlying Town
2865,Revere School District,7050,N,Revere Elementary,500 Main Street,ovid,CO,80744,9704635650,006,060,4,Remote
2865,Revere School District,7322,N,Revere Junior-Senior High School,500 MAIN STREET,OVID,CO,80744,9704635477,070,120,4,Remote
2865,Revere School District,7299,N,Revere Lil' Raiders,500 MAIN ST,OVID,CO,80744,9704635477,004,004,4,Remote
3000,Summit RE-1,8372,N,Breckenridge Elementary School,312 SOUTH HARRIS STREET,BRECKENRIDGE,CO,80424,9703681300,006,050,2,Outlying Town
3000,Summit RE-1,8370,N,Dillon Valley Elementary School,108 DEERPATH ROAD,DILLON,CO,80435,9703681400,004,050,2,Outlying Town
3000,Summit RE-1,8374,N,Frisco Elementary School,800 8TH AVENUE,FRISCO,CO,80443,9703681500,004,050,2,Outlying Town
3000,Summit RE-1,8376,N,Silverthorne Elementary School,101 HAMILTON CREEK ROAD,SILVERTHORNE,CO,80498,9703681600,004,050,2,Outlying Town
3000,Summit RE-1,8375,N,Snowy Peaks Junior/Senior High School,158 SCHOOL ROAD,FRISCO,CO,80443,9703681900,070,120,2,Outlying Town
3000,Summit RE-1,8385,N,Summit Cove Elementary School,0727 COVE BOULEVARD,DILLON,CO,80435,9703681700,004,050,2,Outlying Town
